,Time(s),RNA,Protein
0,0.0,0.0,0.0
1,64.8648648649,0.648648648649,2.1037253514
2,129.72972973,1.2972972973,8.41490139818
3,194.594594595,1.94594594595,18.9335281353
4,259.459459459,2.59459459459,33.6596055791
5,324.324324324,3.24324324324,52.5931337178
6,389.189189189,3.89189189189,75.7341125493
7,454.054054054,4.54054054054,103.082542073
8,518.918918919,5.18918918919,134.63842229
9,583.783783784,5.83783783784,170.4017532
10,648.648648649,6.48648648649,210.372534802
11,713.513513514,7.13513513514,254.550767097
12,778.378378378,7.78378378378,302.936450085
13,843.243243243,8.43243243243,355.529583766
14,908.108108108,9.08108108108,412.330168139
15,972.972972973,9.72972972973,473.338203205
16,1037.83783784,10.3783783784,538.553688964
17,1102.7027027,11.027027027,607.976625415
18,1167.56756757,11.6756756757,681.60701257
19,1232.43243243,12.3243243243,759.44485045
20,1297.2972973,12.972972973,841.490139024
21,1362.16216216,13.6216216216,927.742878291
22,1427.02702703,14.2702702703,1018.20306825
23,1491.89189189,14.9189189189,1112.87070891
24,1556.75675676,15.5675675676,1211.74580025
25,1621.62162162,16.2162162162,1314.8283423
26,1686.48648649,16.8648648649,1422.11833503
27,1751.35135135,17.5135135135,1533.61577846
28,1816.21621622,18.1621621622,1649.32067258
29,1881.08108108,18.8108108108,1769.2330174
30,1945.94594595,19.4594594595,1893.35281291
31,2010.81081081,20.1081081081,2021.68005911
32,2075.67567568,20.7567567568,2154.21475601
33,2140.54054054,21.4054054054,2290.9569036
34,2205.40540541,22.0540540541,2431.90650188
35,2270.27027027,22.7027027027,2577.06355086
36,2335.13513514,23.3513513514,2726.42805053
37,2400.0,24.0,2880.00000089
38,2464.86486486,24.6486486486,3037.77940195
39,2529.72972973,25.2972972973,3199.7662537
40,2594.59459459,25.9459459459,3365.96055614
41,2659.45945946,26.5945945946,3536.36230928
42,2724.32432432,27.2432432432,3710.97151311
43,2789.18918919,27.8918918919,3889.78816764
44,2854.05405405,28.5405405405,4072.81227286
45,2918.91891892,29.1891891892,4260.04382877
46,2983.78378378,29.8378378378,4451.48283538
47,3048.64864865,30.4864864865,4647.12929267
48,3113.51351351,31.1351351351,4846.98320067
49,3178.37837838,31.7837837838,5051.04455935
50,3243.24324324,32.4324324324,5259.31336873
51,3308.10810811,33.0810810811,5471.78962881
52,3372.97297297,33.7297297297,5688.47333957
53,3437.83783784,34.3783783784,5909.36450104
54,3502.7027027,35.027027027,6134.46311319
55,3567.56756757,35.6756756757,6363.76917604
56,3632.43243243,36.3243243243,6597.28268958
57,3697.2972973,36.972972973,6835.00365381
58,3762.16216216,37.6216216216,7076.93206874
59,3827.02702703,38.2702702703,7323.06793436
60,3891.89189189,38.9189189189,7573.41125068
61,3956.75675676,39.5675675676,7827.96201769
62,4021.62162162,40.2162162162,8086.72023539
63,4086.48648649,40.8648648649,8349.68590378
64,4151.35135135,41.5135135135,8616.85902287
65,4216.21621622,42.1621621622,8888.23959266
66,4281.08108108,42.8108108108,9163.82761313
67,4345.94594595,43.4594594595,9443.6230843
68,4410.81081081,44.1081081081,9727.62600617
69,4475.67567568,44.7567567568,10015.8363787
70,4540.54054054,45.4054054054,10308.254202
71,4605.40540541,46.0540540541,10604.8794759
72,4670.27027027,46.7027027027,10905.7122006
73,4735.13513514,47.3513513514,11210.7523759
74,4800.0,48.0,11520.0000019
75,4864.86486486,48.6486486486,11833.4550786
76,4929.72972973,49.2972972973,12151.117606
77,4994.59459459,49.9459459459,12472.9875841
78,5059.45945946,50.5945945946,12799.0650129
79,5124.32432432,51.2432432432,13129.3498924
80,5189.18918919,51.8918918919,13463.8422226
81,5254.05405405,52.5405405405,13802.5420035
82,5318.91891892,53.1891891892,14145.4492351
83,5383.78378378,53.8378378378,14492.5639173
84,5448.64864865,54.4864864865,14843.8860503
85,5513.51351351,55.1351351351,15199.415634
86,5578.37837838,55.7837837838,15559.1526683
87,5643.24324324,56.4324324324,15923.0971533
88,5708.10810811,57.0810810811,16291.2490891
89,5772.97297297,57.7297297297,16663.6084755
90,5837.83783784,58.3783783784,17040.1753126
91,5902.7027027,59.027027027,17420.9496004
92,5967.56756757,59.6756756757,17805.931339
93,6032.43243243,60.3243243243,18195.1205282
94,6097.2972973,60.972972973,18588.5171681
95,6162.16216216,61.6216216216,18986.1212586
96,6227.02702703,62.2702702703,19387.9327999
97,6291.89189189,62.9189189189,19793.9517919
98,6356.75675676,63.5675675676,20204.1782346
99,6421.62162162,64.2162162162,20618.6121279
100,6486.48648649,64.8648648649,21037.253472
101,6551.35135135,65.5135135135,21460.1022667
102,6616.21621622,66.1621621622,21887.1585122
103,6681.08108108,66.8108108108,22318.4222083
104,6745.94594595,67.4594594595,22753.8933551
105,6810.81081081,68.1081081081,23193.5719527
106,6875.67567568,68.7567567568,23637.4580009
107,6940.54054054,69.4054054054,24085.5514998
108,7005.40540541,70.0540540541,24537.8524494
109,7070.27027027,70.7027027027,24994.3608497
110,7135.13513514,71.3513513514,25455.0767007
111,7200.0,72.0,25920.0000024
112,7264.86486486,72.6486486486,26389.1307548
113,7329.72972973,73.2972972973,26862.4689578
114,7394.59459459,73.9459459459,27340.0146116
115,7459.45945946,74.5945945946,27821.7677161
116,7524.32432432,75.2432432432,28307.7282712
117,7589.18918919,75.8918918919,28797.8962771
118,7654.05405405,76.5405405405,29292.2717336
119,7718.91891892,77.1891891892,29790.8546408
120,7783.78378378,77.8378378378,30293.6449988
121,7848.64864865,78.4864864865,30800.6428074
122,7913.51351351,79.1351351351,31311.8480667
123,7978.37837838,79.7837837838,31827.2607767
124,8043.24324324,80.4324324324,32346.8809374
125,8108.10810811,81.0810810811,32870.7085489
126,8172.97297297,81.7297297297,33398.7436111
127,8237.83783784,82.3783783784,33930.986124
128,8302.7027027,83.027027027,34467.4360876
129,8367.56756757,83.6756756757,35008.0935019
130,8432.43243243,84.3243243243,35552.9583669
131,8497.2972973,84.972972973,36102.0306826
132,8562.16216216,85.6216216216,36655.310449
133,8627.02702703,86.2702702703,37212.7976661
134,8691.89189189,86.9189189189,37774.4923338
135,8756.75675676,87.5675675676,38340.3944523
136,8821.62162162,88.2162162162,38910.5040214
137,8886.48648649,88.8648648649,39484.8210413
138,8951.35135135,89.5135135135,40063.3455118
139,9016.21621622,90.1621621622,40646.0774331
140,9081.08108108,90.8108108108,41233.016805
141,9145.94594595,91.4594594595,41824.1636276
142,9210.81081081,92.1081081081,42419.5179009
143,9275.67567568,92.7567567568,43019.0796249
144,9340.54054054,93.4054054054,43622.8487996
145,9405.40540541,94.0540540541,44230.825425
146,9470.27027027,94.7027027027,44843.0095011
147,9535.13513514,95.3513513514,45459.4010279
148,9600.0,96.0,46080.0000054
149,9664.86486486,96.6486486486,46704.8064336
150,9729.72972973,97.2972972973,47333.8203124
151,9794.59459459,97.9459459459,47967.041642
152,9859.45945946,98.5945945946,48604.4704223
153,9924.32432432,99.2432432432,49246.1066532
154,9989.18918919,99.8918918919,49891.9503348
155,10054.0540541,100.540540541,50542.0014672
156,10118.9189189,101.189189189,51196.2600502
157,10183.7837838,101.837837838,51854.7260839
158,10248.6486486,102.486486486,52517.3995684
159,10313.5135135,103.135135135,53184.2805035
160,10378.3783784,103.783783784,53855.3688893
161,10443.2432432,104.432432432,54530.6647258
162,10508.1081081,105.081081081,55210.168013
163,10572.972973,105.72972973,55893.8787508
164,10637.8378378,106.378378378,56581.7969394
165,10702.7027027,107.027027027,57273.9225787
166,10767.5675676,107.675675676,57970.2556687
167,10832.4324324,108.324324324,58670.7962093
168,10897.2972973,108.972972973,59375.5442007
169,10962.1621622,109.621621622,60084.4996427
170,11027.027027,110.27027027,60797.6625355
171,11091.8918919,110.918918919,61515.0328789
172,11156.7567568,111.567567568,62236.610673
173,11221.6216216,112.216216216,62962.3959179
174,11286.4864865,112.864864865,63692.3886134
175,11351.3513514,113.513513514,64426.5887596
176,11416.2162162,114.162162162,65164.9963565
177,11481.0810811,114.810810811,65907.6114041
178,11545.9459459,115.459459459,66654.4339024
179,11610.8108108,116.108108108,67405.4638514
180,11675.6756757,116.756756757,68160.7012511
181,11740.5405405,117.405405405,68920.1461014
182,11805.4054054,118.054054054,69683.7984025
183,11870.2702703,118.702702703,70451.6581543
184,11935.1351351,119.351351351,71223.7253567
185,12000.0,120.0,72000.0000099
186,12064.8648649,120.648648649,72780.4821137
187,12129.7297297,121.297297297,73565.1716683
188,12194.5945946,121.945945946,74354.0686735
189,12259.4594595,122.594594595,75147.1731294
190,12324.3243243,123.243243243,75944.485036
191,12389.1891892,123.891891892,76746.0043934
192,12454.0540541,124.540540541,77551.7312014
193,12518.9189189,125.189189189,78361.6654601
194,12583.7837838,125.837837838,79175.8071695
195,12648.6486486,126.486486486,79994.1563295
196,12713.5135135,127.135135135,80816.7129403
197,12778.3783784,127.783783784,81643.4770018
198,12843.2432432,128.432432432,82474.448514
199,12908.1081081,129.081081081,83309.6274768
200,12972.972973,129.72972973,84149.0138904
201,13037.8378378,130.378378378,84992.6077546
202,13102.7027027,131.027027027,85840.4090696
203,13167.5675676,131.675675676,86692.4178352
204,13232.4324324,132.324324324,87548.6340516
205,13297.2972973,132.972972973,88409.0577186
206,13362.1621622,133.621621622,89273.6888363
207,13427.027027,134.27027027,90142.5274047
208,13491.8918919,134.918918919,91015.5734238
209,13556.7567568,135.567567568,91892.8268936
210,13621.6216216,136.216216216,92774.2878141
211,13686.4864865,136.864864865,93659.9561853
212,13751.3513514,137.513513514,94549.8320072
213,13816.2162162,138.162162162,95443.9152798
214,13881.0810811,138.810810811,96342.206003
215,13945.9459459,139.459459459,97244.704177
216,14010.8108108,140.108108108,98151.4098017
217,14075.6756757,140.756756757,99062.322877
218,14140.5405405,141.405405405,99977.4434031
219,14205.4054054,142.054054054,100896.77138
220,14270.2702703,142.702702703,101820.306807
221,14335.1351351,143.351351351,102748.049685
222,14400.0,144.0,103680.000014
223,14464.8648649,144.648648649,104616.157794
224,14529.7297297,145.297297297,105556.523024
225,14594.5945946,145.945945946,106501.095705
226,14659.4594595,146.594594595,107449.875836
227,14724.3243243,147.243243243,108402.863419
228,14789.1891892,147.891891892,109360.058452
229,14854.0540541,148.540540541,110321.460935
230,14918.9189189,149.189189189,111287.07087
231,14983.7837838,149.837837838,112256.888255
232,15048.6486486,150.486486486,113230.913091
233,15113.5135135,151.135135135,114209.145377
234,15178.3783784,151.783783784,115191.585114
235,15243.2432432,152.432432432,116178.232302
236,15308.1081081,153.081081081,117169.086941
237,15372.972973,153.72972973,118164.14903
238,15437.8378378,154.378378378,119163.41857
239,15502.7027027,155.027027027,120166.89556
240,15567.5675676,155.675675676,121174.580002
241,15632.4324324,156.324324324,122186.471894
242,15697.2972973,156.972972973,123202.571236
243,15762.1621622,157.621621622,124222.87803
244,15827.027027,158.27027027,125247.392274
245,15891.8918919,158.918918919,126276.113969
246,15956.7567568,159.567567568,127309.043114
247,16021.6216216,160.216216216,128346.17971
248,16086.4864865,160.864864865,129387.523757
249,16151.3513514,161.513513514,130433.075255
250,16216.2162162,162.162162162,131482.834203
251,16281.0810811,162.810810811,132536.800602
252,16345.9459459,163.459459459,133594.974451
253,16410.8108108,164.108108108,134657.355752
254,16475.6756757,164.756756757,135723.944503
255,16540.5405405,165.405405405,136794.740704
256,16605.4054054,166.054054054,137869.744357
257,16670.2702703,166.702702703,138948.95546
258,16735.1351351,167.351351351,140032.374014
259,16800.0,168.0,141120.000018
260,16864.8648649,168.648648649,142211.833473
261,16929.7297297,169.297297297,143307.874379
262,16994.5945946,169.945945946,144408.122736
263,17059.4594595,170.594594595,145512.578543
264,17124.3243243,171.243243243,146621.241801
265,17189.1891892,171.891891892,147734.11251
266,17254.0540541,172.540540541,148851.190669
267,17318.9189189,173.189189189,149972.476279
268,17383.7837838,173.837837838,151097.96934
269,17448.6486486,174.486486486,152227.669851
270,17513.5135135,175.135135135,153361.577813
271,17578.3783784,175.783783784,154499.693226
272,17643.2432432,176.432432432,155642.01609
273,17708.1081081,177.081081081,156788.546404
274,17772.972973,177.72972973,157939.284169
275,17837.8378378,178.378378378,159094.229385
276,17902.7027027,179.027027027,160253.382051
277,17967.5675676,179.675675676,161416.742168
278,18032.4324324,180.324324324,162584.309735
279,18097.2972973,180.972972973,163756.084754
280,18162.1621622,181.621621622,164932.067223
281,18227.027027,182.27027027,166112.257143
282,18291.8918919,182.918918919,167296.654513
283,18356.7567568,183.567567568,168485.259334
284,18421.6216216,184.216216216,169678.071606
285,18486.4864865,184.864864865,170875.091329
286,18551.3513514,185.513513514,172076.318502
287,18616.2162162,186.162162162,173281.753126
288,18681.0810811,186.810810811,174491.3952
289,18745.9459459,187.459459459,175705.244726
290,18810.8108108,188.108108108,176923.301702
291,18875.6756757,188.756756757,178145.566128
292,18940.5405405,189.405405405,179372.038006
293,19005.4054054,190.054054054,180602.717334
294,19070.2702703,190.702702703,181837.604113
295,19135.1351351,191.351351351,183076.698342
296,19200.0,192.0,184320.000022
297,19264.8648649,192.648648649,185567.509153
298,19329.7297297,193.297297297,186819.225735
299,19394.5945946,193.945945946,188075.149767
300,19459.4594595,194.594594595,189335.28125
301,19524.3243243,195.243243243,190599.620183
302,19589.1891892,195.891891892,191868.166568
303,19654.0540541,196.540540541,193140.920403
304,19718.9189189,197.189189189,194417.881689
305,19783.7837838,197.837837838,195699.050425
306,19848.6486486,198.486486486,196984.426612
307,19913.5135135,199.135135135,198274.01025
308,19978.3783784,199.783783784,199567.801338
309,20043.2432432,200.432432432,200865.799877
310,20108.1081081,201.081081081,202168.005867
311,20172.972973,201.72972973,203474.419308
312,20237.8378378,202.378378378,204785.040199
313,20302.7027027,203.027027027,206099.868541
314,20367.5675676,203.675675676,207418.904334
315,20432.4324324,204.324324324,208742.147577
316,20497.2972973,204.972972973,210069.598271
317,20562.1621622,205.621621622,211401.256416
318,20627.027027,206.27027027,212737.122011
319,20691.8918919,206.918918919,214077.195057
320,20756.7567568,207.567567568,215421.475554
321,20821.6216216,208.216216216,216769.963502
322,20886.4864865,208.864864865,218122.6589
323,20951.3513514,209.513513514,219479.561749
324,21016.2162162,210.162162162,220840.672048
325,21081.0810811,210.810810811,222205.989799
326,21145.9459459,211.459459459,223575.515
327,21210.8108108,212.108108108,224949.247651
328,21275.6756757,212.756756757,226327.187754
329,21340.5405405,213.405405405,227709.335307
330,21405.4054054,214.054054054,229095.690311
331,21470.2702703,214.702702703,230486.252765
332,21535.1351351,215.351351351,231881.02267
333,21600.0,216.0,233280.000026
334,21664.8648649,216.648648649,234683.184833
335,21729.7297297,217.297297297,236090.57709
336,21794.5945946,217.945945946,237502.176798
337,21859.4594595,218.594594595,238917.983956
338,21924.3243243,219.243243243,240337.998566
339,21989.1891892,219.891891892,241762.220626
340,22054.0540541,220.540540541,243190.650136
341,22118.9189189,221.189189189,244623.287098
342,22183.7837838,221.837837838,246060.13151
343,22248.6486486,222.486486486,247501.183372
344,22313.5135135,223.135135135,248946.442686
345,22378.3783784,223.783783784,250395.90945
346,22443.2432432,224.432432432,251849.583665
347,22508.1081081,225.081081081,253307.46533
348,22572.972973,225.72972973,254769.554447
349,22637.8378378,226.378378378,256235.851014
350,22702.7027027,227.027027027,257706.355031
351,22767.5675676,227.675675676,259181.0665
352,22832.4324324,228.324324324,260659.985419
353,22897.2972973,228.972972973,262143.111788
354,22962.1621622,229.621621622,263630.445609
355,23027.027027,230.27027027,265121.98688
356,23091.8918919,230.918918919,266617.735602
357,23156.7567568,231.567567568,268117.691774
358,23221.6216216,232.216216216,269621.855397
359,23286.4864865,232.864864865,271130.226471
360,23351.3513514,233.513513514,272642.804996
361,23416.2162162,234.162162162,274159.590971
362,23481.0810811,234.810810811,275680.584397
363,23545.9459459,235.459459459,277205.785274
364,23610.8108108,236.108108108,278735.193601
365,23675.6756757,236.756756757,280268.809379
366,23740.5405405,237.405405405,281806.632608
367,23805.4054054,238.054054054,283348.663287
368,23870.2702703,238.702702703,284894.901417
369,23935.1351351,239.351351351,286445.346998
370,24000.0,240.0,288000.00003
371,24064.8648649,240.648648649,289558.860512
372,24129.7297297,241.297297297,291121.928445
373,24194.5945946,241.945945946,292689.203828
374,24259.4594595,242.594594595,294260.686662
375,24324.3243243,243.243243243,295836.376947
376,24389.1891892,243.891891892,297416.274683
377,24454.0540541,244.540540541,299000.379869
378,24518.9189189,245.189189189,300588.692507
379,24583.7837838,245.837837838,302181.212594
380,24648.6486486,246.486486486,303777.940133
381,24713.5135135,247.135135135,305378.875122
382,24778.3783784,247.783783784,306984.017562
383,24843.2432432,248.432432432,308593.367452
384,24908.1081081,249.081081081,310206.924793
385,24972.972973,249.72972973,311824.689585
386,25037.8378378,250.378378378,313446.661828
387,25102.7027027,251.027027027,315072.841521
388,25167.5675676,251.675675676,316703.228665
389,25232.4324324,252.324324324,318337.82326
390,25297.2972973,252.972972973,319976.625305
391,25362.1621622,253.621621622,321619.634801
392,25427.027027,254.27027027,323266.851748
393,25491.8918919,254.918918919,324918.276146
394,25556.7567568,255.567567568,326573.907994
395,25621.6216216,256.216216216,328233.747293
396,25686.4864865,256.864864865,329897.794042
397,25751.3513514,257.513513514,331566.048242
398,25816.2162162,258.162162162,333238.509893
399,25881.0810811,258.810810811,334915.178995
400,25945.9459459,259.459459459,336596.055547
401,26010.8108108,260.108108108,338281.13955
402,26075.6756757,260.756756757,339970.431004
403,26140.5405405,261.405405405,341663.929908
404,26205.4054054,262.054054054,343361.636263
405,26270.2702703,262.702702703,345063.550069
406,26335.1351351,263.351351351,346769.671326
407,26400.0,264.0,348480.000033
408,26464.8648649,264.648648649,350194.536191
409,26529.7297297,265.297297297,351913.279799
410,26594.5945946,265.945945946,353636.230859
411,26659.4594595,266.594594595,355363.389369
412,26724.3243243,267.243243243,357094.755329
413,26789.1891892,267.891891892,358830.328741
414,26854.0540541,268.540540541,360570.109603
415,26918.9189189,269.189189189,362314.097915
416,26983.7837838,269.837837838,364062.293679
417,27048.6486486,270.486486486,365814.696893
418,27113.5135135,271.135135135,367571.307558
419,27178.3783784,271.783783784,369332.125673
420,27243.2432432,272.432432432,371097.151239
421,27308.1081081,273.081081081,372866.384256
422,27372.972973,273.72972973,374639.824724
423,27437.8378378,274.378378378,376417.472642
424,27502.7027027,275.027027027,378199.328011
425,27567.5675676,275.675675676,379985.390831
426,27632.4324324,276.324324324,381775.661101
427,27697.2972973,276.972972973,383570.138822
428,27762.1621622,277.621621622,385368.823994
429,27827.027027,278.27027027,387171.716616
430,27891.8918919,278.918918919,388978.816689
431,27956.7567568,279.567567568,390790.124213
432,28021.6216216,280.216216216,392605.639188
433,28086.4864865,280.864864865,394425.361613
434,28151.3513514,281.513513514,396249.291489
435,28216.2162162,282.162162162,398077.428815
436,28281.0810811,282.810810811,399909.773593
437,28345.9459459,283.459459459,401746.325821
438,28410.8108108,284.108108108,403587.085499
439,28475.6756757,284.756756757,405432.052629
440,28540.5405405,285.405405405,407281.227209
441,28605.4054054,286.054054054,409134.60924
442,28670.2702703,286.702702703,410992.198721
443,28735.1351351,287.351351351,412853.995653
444,28800.0,288.0,414720.000036
445,28864.8648649,288.648648649,416590.21187
446,28929.7297297,289.297297297,418464.631154
447,28994.5945946,289.945945946,420343.257889
448,29059.4594595,290.594594595,422226.092074
449,29124.3243243,291.243243243,424113.133711
450,29189.1891892,291.891891892,426004.382798
451,29254.0540541,292.540540541,427899.839335
452,29318.9189189,293.189189189,429799.503324
453,29383.7837838,293.837837838,431703.374763
454,29448.6486486,294.486486486,433611.453653
455,29513.5135135,295.135135135,435523.739993
456,29578.3783784,295.783783784,437440.233784
457,29643.2432432,296.432432432,439360.935026
458,29708.1081081,297.081081081,441285.843719
459,29772.972973,297.72972973,443214.959862
460,29837.8378378,298.378378378,445148.283456
461,29902.7027027,299.027027027,447085.814501
462,29967.5675676,299.675675676,449027.552996
463,30032.4324324,300.324324324,450973.498942
464,30097.2972973,300.972972973,452923.652339
465,30162.1621622,301.621621622,454878.013186
466,30227.027027,302.27027027,456836.581484
467,30291.8918919,302.918918919,458799.357233
468,30356.7567568,303.567567568,460766.340433
469,30421.6216216,304.216216216,462737.531083
470,30486.4864865,304.864864865,464712.929184
471,30551.3513514,305.513513514,466692.534735
472,30616.2162162,306.162162162,468676.347737
473,30681.0810811,306.810810811,470664.36819
474,30745.9459459,307.459459459,472656.596094
475,30810.8108108,308.108108108,474653.031448
476,30875.6756757,308.756756757,476653.674253
477,30940.5405405,309.405405405,478658.524509
478,31005.4054054,310.054054054,480667.582216
479,31070.2702703,310.702702703,482680.847373
480,31135.1351351,311.351351351,484698.319981
481,31200.0,312.0,486720.000039
482,31264.8648649,312.648648649,488745.887548
483,31329.7297297,313.297297297,490775.982508
484,31394.5945946,313.945945946,492810.284919
485,31459.4594595,314.594594595,494848.79478
486,31524.3243243,315.243243243,496891.512092
487,31589.1891892,315.891891892,498938.436855
488,31654.0540541,316.540540541,500989.569068
489,31718.9189189,317.189189189,503044.908732
490,31783.7837838,317.837837838,505104.455847
491,31848.6486486,318.486486486,507168.210412
492,31913.5135135,319.135135135,509236.172429
493,31978.3783784,319.783783784,511308.341895
494,32043.2432432,320.432432432,513384.718813
495,32108.1081081,321.081081081,515465.303181
496,32172.972973,321.72972973,517550.095
497,32237.8378378,322.378378378,519639.09427
498,32302.7027027,323.027027027,521732.30099
499,32367.5675676,323.675675676,523829.715161
500,32432.4324324,324.324324324,525931.336783
